samples,features,classes,clusters,seed,population_size,point,class,target,model,min_fitness,mean_fitness,fitness_std,max_fitness,accuracy
10,32,2,1,1,2000,0,1,0,RandomForestClassifier,-6.439169498474956,-6.098387338546561,0.1936390039750661,-5.733733221948738,1.0
10,32,2,1,1,2000,0,1,1,RandomForestClassifier,-1.4393099239433496,-0.7960667643295202,0.406654897280216,-0.04312619813384577,1.0
10,32,2,1,1,2000,1,0,0,RandomForestClassifier,-1.062056136756232,-0.6698345681087144,0.2349609235315001,-0.12020476550611447,1.0
10,32,2,1,1,2000,1,0,1,RandomForestClassifier,-7.118191546872508,-6.7126479856857735,0.26520353531001406,-6.209240395716082,1.0
10,32,2,1,1,2000,2,0,0,RandomForestClassifier,-1.2561620812626562,-0.7579759652157572,0.35372797335918355,-0.006067973501674151,1.0
10,32,2,1,1,2000,2,0,1,RandomForestClassifier,-5.037986580008233,-4.666474706020598,0.2398990701704955,-4.15005757841145,1.0
10,32,2,1,1,2000,3,0,0,RandomForestClassifier,-1.0563418636902746,-0.6727825275119824,0.2664613013600839,-0.025040851230476946,1.0
10,32,2,1,1,2000,3,0,1,RandomForestClassifier,-6.290805753104346,-5.787718129889282,0.3013617435814589,-5.1371306634228535,1.0
10,32,2,1,1,2000,4,1,0,RandomForestClassifier,-6.057601446408773,-5.705637418610677,0.2495141484337754,-5.221852952607221,1.0
10,32,2,1,1,2000,4,1,1,RandomForestClassifier,-1.2167472931504433,-0.606501148548312,0.3379522405773198,-0.0013917706800186114,1.0
10,32,2,1,1,2000,5,0,0,RandomForestClassifier,-1.5671403399725468,-0.9004160102974413,0.4125369023092017,-0.018867313953235154,1.0
10,32,2,1,1,2000,5,0,1,RandomForestClassifier,-3.3918140670641344,-2.7903650431804796,0.3049241776862673,-2.2512482689232485,1.0
10,32,2,1,1,2000,6,1,0,RandomForestClassifier,-9.624377507445793,-9.28115274770018,0.21420579409104168,-8.91800864675662,1.0
10,32,2,1,1,2000,6,1,1,RandomForestClassifier,-1.5649855882824828,-0.9126131237016772,0.4691435315427777,-0.01734328584040279,1.0
10,32,2,1,1,2000,7,0,0,RandomForestClassifier,-1.2267944281036083,-0.7896452425495712,0.31719474064303677,-0.025369060790665365,1.0
10,32,2,1,1,2000,7,0,1,RandomForestClassifier,-4.702784941774349,-4.47138865590741,0.13043891898062873,-4.205234169416645,1.0
10,32,2,1,1,2000,8,1,0,RandomForestClassifier,-5.770104212434619,-4.580642767353998,0.8660255654017834,-3.01421485387061,1.0
10,32,2,1,1,2000,8,1,1,RandomForestClassifier,-1.4063727486097373,-0.8505236368780856,0.36952250412711496,-0.021199455559925973,1.0
10,32,2,1,1,2000,9,1,0,RandomForestClassifier,-2.3028912868476996,-1.4680074691903322,0.49557936376773665,-0.5155021717014756,1.0
10,32,2,1,1,2000,9,1,1,RandomForestClassifier,-0.6320799208688602,-0.413945850110483,0.15919211383095774,-0.006675883992870668,1.0
10,4,2,1,1,2000,0,0,0,RandomForestClassifier,-0.028533857029001436,-0.014103221320897813,0.008320191786357716,-4.179560654271608e-05,1.0
10,4,2,1,1,2000,0,0,1,RandomForestClassifier,-2.064602812305241,-2.0350957323127217,0.018790578262986274,-2.0059340427766528,1.0
10,4,2,1,1,2000,1,0,0,RandomForestClassifier,-0.04678276971298579,-0.02520642094649459,0.013183199680529245,-5.3452976570611543e-05,1.0
10,4,2,1,1,2000,1,0,1,RandomForestClassifier,-0.27394161090710056,-0.26663738064057596,0.003042715632462595,-0.2594086758594887,1.0
10,4,2,1,1,2000,2,1,0,RandomForestClassifier,-0.473663467083837,-0.4679772419571496,0.004370602195523918,-0.4516748448325949,1.0
10,4,2,1,1,2000,2,1,1,RandomForestClassifier,-0.04509021818192824,-0.022183179397677364,0.012921932856569927,-0.00025476759386178216,1.0
10,4,2,1,1,2000,3,0,0,RandomForestClassifier,-0.045511337990702096,-0.024043453806349667,0.013036290407867584,-0.0009669279018982291,1.0
10,4,2,1,1,2000,3,0,1,RandomForestClassifier,-0.11803406311859183,-0.09836961254327393,0.010016066767217722,-0.08575594720999041,1.0
10,4,2,1,1,2000,4,0,0,RandomForestClassifier,-0.0387210202992429,-0.021224332481440428,0.010975276222601589,-2.984200742794929e-05,1.0
10,4,2,1,1,2000,4,0,1,RandomForestClassifier,-1.351163599644773,-1.330894151462037,0.009329423724174207,-1.3130914319965123,1.0
10,4,2,1,1,2000,5,1,0,RandomForestClassifier,-0.716046485014263,-0.7032443048129089,0.007162728503397815,-0.6932745500982114,1.0
10,4,2,1,1,2000,5,1,1,RandomForestClassifier,-0.04554393187886633,-0.023028781750134505,0.013279012029652726,-0.000570644029990186,1.0
10,4,2,1,1,2000,6,0,0,RandomForestClassifier,-0.054072935955143356,-0.028845935182513428,0.015660450436569877,-0.0003067392316405404,1.0
10,4,2,1,1,2000,6,0,1,RandomForestClassifier,-4.253854493367121,-4.2523947419100105,0.0010783434356776065,-4.247893407194438,1.0
10,4,2,1,1,2000,7,0,0,RandomForestClassifier,-0.03113250404598343,-0.015725351707931295,0.009243033799369974,-0.0005253880451748516,1.0
10,4,2,1,1,2000,7,0,1,RandomForestClassifier,-1.0861781134247939,-1.0760377466713416,0.004308567624739712,-1.0690516395705019,1.0
10,4,2,1,1,2000,8,0,0,RandomForestClassifier,-0.036647269763097366,-0.018679647352946138,0.010792443663254173,-0.0005893028147986729,1.0
10,4,2,1,1,2000,8,0,1,RandomForestClassifier,-2.126469352246202,-2.1217846989382827,0.004232498699749597,-2.113436047127187,1.0
10,4,2,1,1,2000,9,0,0,RandomForestClassifier,-0.03256467028338217,-0.016312905612117692,0.009393712627762127,-0.0006230266520614869,1.0
10,4,2,1,1,2000,9,0,1,RandomForestClassifier,-2.4818815420495364,-2.4813356945705562,0.00026768831138478496,-2.4810399641849235,1.0
10,8,2,1,1,2000,0,1,0,RandomForestClassifier,-1.3300313654325249,-1.2828428491301889,0.031065133670857507,-1.2171926965603723,1.0
10,8,2,1,1,2000,0,1,1,RandomForestClassifier,-0.13512089978740824,-0.0684794353454963,0.037344188698653163,-0.004452778948992098,1.0
10,8,2,1,1,2000,1,1,0,RandomForestClassifier,-2.103373297933026,-2.0231773803147717,0.048170438586185575,-1.9498273416949898,1.0
10,8,2,1,1,2000,1,1,1,RandomForestClassifier,-0.17353175716298905,-0.09924425027493079,0.04700767709043075,-0.0009452829701968035,1.0
10,8,2,1,1,2000,2,1,0,RandomForestClassifier,-2.164208515589776,-2.1442966858009265,0.012499504856285305,-2.114607511112896,1.0
10,8,2,1,1,2000,2,1,1,RandomForestClassifier,-0.09879812338373595,-0.05801807138530021,0.027238792151687903,-0.0040552756190010975,1.0
10,8,2,1,1,2000,3,1,0,RandomForestClassifier,-3.6641941439719363,-3.631501490921428,0.01658359046669233,-3.584486763150715,1.0
10,8,2,1,1,2000,3,1,1,RandomForestClassifier,-0.14752332407940255,-0.07457367791607962,0.0427840069538098,-0.00020421738753806373,1.0
10,8,2,1,1,2000,4,1,0,RandomForestClassifier,-1.538126152925802,-1.4693688573242938,0.038571093550856604,-1.400847272165551,1.0
10,8,2,1,1,2000,4,1,1,RandomForestClassifier,-0.1007547336774012,-0.06018741600552696,0.028835145729271684,-0.001447316037555657,1.0
10,8,2,1,1,2000,5,0,0,RandomForestClassifier,-0.2180035586438626,-0.1122308753192831,0.06619809643615339,-0.0024562652720629963,1.0
10,8,2,1,1,2000,5,0,1,RandomForestClassifier,-2.599866317670186,-2.5385932493566945,0.03694826818266504,-2.4549780313731877,1.0
10,8,2,1,1,2000,6,0,0,RandomForestClassifier,-0.1150788811107782,-0.062000688655902095,0.03155503865481539,-0.005682343083365182,1.0
10,8,2,1,1,2000,6,0,1,RandomForestClassifier,-2.2668087882762626,-2.1697401451129097,0.06688270239521911,-2.026988374871688,1.0
10,8,2,1,1,2000,7,1,0,RandomForestClassifier,-1.493849859853381,-1.4353154691699774,0.034559414132289794,-1.3646889087145007,1.0
10,8,2,1,1,2000,7,1,1,RandomForestClassifier,-0.11022574663987393,-0.061935632431131295,0.0322314957227622,-0.00013352403645883193,1.0
10,8,2,1,1,2000,8,1,0,RandomForestClassifier,-0.7736265736002458,-0.7326193230372466,0.02332615040068975,-0.6978020375284915,1.0
10,8,2,1,1,2000,8,1,1,RandomForestClassifier,-0.12133888145638812,-0.07108863571726812,0.030185114849868598,-0.001670042115028303,1.0
10,8,2,1,1,2000,9,1,0,RandomForestClassifier,-1.4093208778483322,-1.3605908027995697,0.027370301621870173,-1.3191917625682126,1.0
10,8,2,1,1,2000,9,1,1,RandomForestClassifier,-0.13776043094568802,-0.07527022800548339,0.03922045810015936,-0.009473723225726705,1.0
10,64,2,1,0,2000,0,1,0,RandomForestClassifier,-5.304102603647735,-3.9023076003850674,0.9682342096458475,-1.9949638041380628,1.0
10,64,2,1,0,2000,0,1,1,RandomForestClassifier,-3.113088324436866,-1.8221387274897884,0.7843702576589249,-0.03185767406016693,1.0
10,64,2,1,0,2000,1,1,0,RandomForestClassifier,-8.870605576731576,-6.959323980598976,1.6988228959286689,-3.443759775138897,1.0
10,64,2,1,0,2000,1,1,1,RandomForestClassifier,-3.579467226632158,-1.9484803391629975,0.9614890497846438,-0.057152600938959575,1.0
10,64,2,1,0,2000,2,1,0,RandomForestClassifier,-5.543166375772346,-3.6712670902636853,1.2634514803946275,-0.9581995658512532,1.0
10,64,2,1,0,2000,2,1,1,RandomForestClassifier,-5.321161050749465,-2.937776065538711,1.475557060369935,-0.16428031742137383,1.0
10,64,2,1,0,2000,3,0,0,RandomForestClassifier,-2.63730182786,-1.4351565232843024,0.803172590556504,-0.023185642278012786,1.0
10,64,2,1,0,2000,3,0,1,RandomForestClassifier,-5.893939628052212,-3.7563008205111164,1.3748576219886652,-1.0585798538233564,1.0
10,64,2,1,0,2000,4,1,0,RandomForestClassifier,-14.884553358280334,-13.964427609733134,0.983044040029256,-10.838295007918065,1.0
10,64,2,1,0,2000,4,1,1,RandomForestClassifier,-3.824851817487976,-2.268199398763211,1.043325621577594,-0.00791092466003196,1.0
10,64,2,1,0,2000,5,0,0,RandomForestClassifier,-2.80040541331915,-1.555423801485767,0.7146989743786826,-0.0771319198552729,1.0
10,64,2,1,0,2000,5,0,1,RandomForestClassifier,-13.933808544229361,-11.585013188165718,1.7789099980124374,-8.21886115740449,1.0
10,64,2,1,0,2000,6,1,0,RandomForestClassifier,-16.89327638678289,-16.16228706694708,0.482287626760466,-15.247316918945437,1.0
10,64,2,1,0,2000,6,1,1,RandomForestClassifier,-3.8719527623261443,-2.0270810953500855,1.1280804942261617,-0.03587313388249669,1.0
10,64,2,1,0,2000,7,1,0,RandomForestClassifier,-13.804639439376304,-11.754792260598364,1.4659964662255622,-8.677862757836586,1.0
10,64,2,1,0,2000,7,1,1,RandomForestClassifier,-3.0298408638090195,-1.7861885984383337,0.7796432508991097,-0.015269662783079951,1.0
10,64,2,1,0,2000,8,1,0,RandomForestClassifier,-11.438639143100534,-9.697208462277706,1.320744333086064,-6.544433442761288,1.0
10,64,2,1,0,2000,8,1,1,RandomForestClassifier,-2.574199256121473,-1.412286135886892,0.7837988355824668,-0.07025395756202979,1.0
10,64,2,1,0,2000,9,0,0,RandomForestClassifier,-3.0786680092178234,-1.6326061905478562,0.8450132560521395,-0.007835993254723839,1.0
10,64,2,1,0,2000,9,0,1,RandomForestClassifier,-15.537969315102849,-14.711295715032543,0.5712579489190316,-13.641906869111192,1.0
10,4,2,1,0,2000,0,0,0,RandomForestClassifier,-0.035411921880187255,-0.01756071302898424,0.010196218876511091,-0.00010263654062914185,1.0
10,4,2,1,0,2000,0,0,1,RandomForestClassifier,-1.3988570423180937,-1.3177508658673782,0.04258569362097015,-1.2729717697789524,1.0
10,4,2,1,0,2000,1,1,0,RandomForestClassifier,-1.7663275087744457,-1.701058873891666,0.041794866113865015,-1.641645225106259,1.0
10,4,2,1,0,2000,1,1,1,RandomForestClassifier,-0.03444612860207894,-0.018373712747818637,0.009437419100880804,-0.00034459495622152225,1.0
10,4,2,1,0,2000,2,1,0,RandomForestClassifier,-1.4903525227324128,-1.4783446846683923,0.007237875578888429,-1.4672687826589677,1.0
10,4,2,1,0,2000,2,1,1,RandomForestClassifier,-0.039344121299574174,-0.02003174423241757,0.010925566147992094,-0.0004812657043697932,1.0
10,4,2,1,0,2000,3,0,0,RandomForestClassifier,-0.03200774976238004,-0.016557592252784085,0.008633999278988542,-0.00024264802827755894,1.0
10,4,2,1,0,2000,3,0,1,RandomForestClassifier,-1.703918903635049,-1.6477049432234838,0.03269499629802327,-1.6029736185898031,1.0
10,4,2,1,0,2000,4,1,0,RandomForestClassifier,-1.5303158278431588,-1.526307764562567,0.002196635878564042,-1.5235209669482612,1.0
10,4,2,1,0,2000,4,1,1,RandomForestClassifier,-0.041624092259717416,-0.0218451341377079,0.01173703627570701,-0.00036697351417203095,1.0
10,4,2,1,0,2000,5,0,0,RandomForestClassifier,-0.03241730210745958,-0.015217703102027379,0.008875781238429891,-0.0002693957951436232,1.0
10,4,2,1,0,2000,5,0,1,RandomForestClassifier,-2.076304868650616,-2.0540568280722304,0.01819382440272727,-1.9954869392206056,1.0
10,4,2,1,0,2000,6,0,0,RandomForestClassifier,-0.034240759215547804,-0.017249288159599908,0.00914767771306567,-0.0008594886106713107,1.0
10,4,2,1,0,2000,6,0,1,RandomForestClassifier,-0.08549646572795172,-0.05131600988947163,0.018569295635169934,-0.028559808905234907,1.0
10,4,2,1,0,2000,7,0,0,RandomForestClassifier,-0.030416553110936297,-0.015394184679726038,0.008771053917791517,-3.5871208316384795e-05,1.0
10,4,2,1,0,2000,7,0,1,RandomForestClassifier,-0.8196037879239727,-0.8145377323190869,0.0034585407835524785,-0.8094185670522961,1.0
10,4,2,1,0,2000,8,1,0,RandomForestClassifier,-0.6286666149583516,-0.576431740935433,0.027076999630857714,-0.5461588764939812,1.0
10,4,2,1,0,2000,8,1,1,RandomForestClassifier,-0.0416460245642886,-0.02178184745357689,0.011529313974478228,-0.00031635504281979365,1.0
10,4,2,1,0,2000,9,0,0,RandomForestClassifier,-0.09047657796580703,-0.04904239367808508,0.026268629171803025,-0.0005104625810323782,1.0
10,4,2,1,0,2000,9,0,1,RandomForestClassifier,-3.4782523895203985,-3.4638375511650765,0.007508457669366353,-3.4518294323179193,1.0
10,2,2,1,0,2000,0,1,0,RandomForestClassifier,-0.4303255586944406,-0.35059128424824165,0.04358981020803226,-0.3048543368070325,1.0
10,2,2,1,0,2000,0,1,1,RandomForestClassifier,-0.012853063175520305,-0.007021219680264166,0.003756990184313963,-0.0001825639672621282,1.0
10,2,2,1,0,2000,1,0,0,RandomForestClassifier,-0.018618749944194924,-0.009436142091192801,0.005299565808926363,-0.0003589038482152418,1.0
10,2,2,1,0,2000,1,0,1,RandomForestClassifier,-2.092999174743356,-2.0167166759830373,0.0592341732081797,-1.8750437326050537,1.0
10,2,2,1,0,2000,2,0,0,RandomForestClassifier,-0.015327385105896818,-0.00677601989259899,0.0041440860625139705,-4.948121332448707e-06,1.0
10,2,2,1,0,2000,2,0,1,RandomForestClassifier,-0.9674605466102812,-0.9599617476308214,0.003829940004148767,-0.9505524517859638,1.0
10,2,2,1,0,2000,3,1,0,RandomForestClassifier,-1.0592703535675325,-1.0230208575978708,0.01651699993285608,-1.0058666695563347,1.0
10,2,2,1,0,2000,3,1,1,RandomForestClassifier,-0.016992139901968812,-0.008370305219347928,0.004845279292932695,-0.0003647645501478891,1.0
10,2,2,1,0,2000,4,0,0,RandomForestClassifier,-0.014030411930494261,-0.007213041969320766,0.0041443838687015904,-0.00011396022156673347,1.0
10,2,2,1,0,2000,4,0,1,RandomForestClassifier,-0.0714772496660676,-0.068463921250292,0.0014426585631075054,-0.06583554202668385,1.0
10,2,2,1,0,2000,5,0,0,RandomForestClassifier,-0.032668883068322066,-0.01662500818919651,0.009924596938684856,-0.0005397059295085688,1.0
10,2,2,1,0,2000,5,0,1,RandomForestClassifier,-1.7381042711541606,-1.7112955449553384,0.024546965597932145,-1.667511437875505,1.0
10,2,2,1,0,2000,6,1,0,RandomForestClassifier,-0.19695418202359763,-0.11490940159048135,0.03200342852143159,-0.0951128740367787,1.0
10,2,2,1,0,2000,6,1,1,RandomForestClassifier,-0.02772862404156628,-0.014799062662311322,0.008045822868230856,-0.0003694904667864707,1.0
10,2,2,1,0,2000,7,0,0,RandomForestClassifier,-0.02533458069513639,-0.013424144454483455,0.007237436467469342,-0.00047004921798499133,1.0
10,2,2,1,0,2000,7,0,1,RandomForestClassifier,-0.11152869657325604,-0.07391059269218583,0.024864281362835652,-0.041406500899011156,1.0
10,2,2,1,0,2000,8,1,0,RandomForestClassifier,-0.8170496923259436,-0.815108453743425,0.0037126571723565894,-0.7716420193682213,1.0
10,2,2,1,0,2000,8,1,1,RandomForestClassifier,-0.017646707311702592,-0.009190139850022327,0.00521934590848269,-9.422509181122862e-05,1.0
10,2,2,1,0,2000,9,1,0,RandomForestClassifier,-0.04098363612365637,-0.02846479353289937,0.01033700223398036,-0.010107060125990858,1.0
10,2,2,1,0,2000,9,1,1,RandomForestClassifier,-0.011437467446443916,-0.005801168658116875,0.0032273231285666684,-6.494432107362336e-05,1.0
10,2,2,1,1,2000,0,1,0,RandomForestClassifier,-0.14640453986083055,-0.1190092373233738,0.014751666847626613,-0.1046815830965202,1.0
10,2,2,1,1,2000,0,1,1,RandomForestClassifier,-0.019059833926450366,-0.010099016138046668,0.005269685089315922,-0.00024015706539448622,1.0
10,2,2,1,1,2000,1,0,0,RandomForestClassifier,-0.05071556029938084,-0.025431861913350787,0.01509847817864667,-3.1778448901231826e-05,1.0
10,2,2,1,1,2000,1,0,1,RandomForestClassifier,-2.724302396128759,-2.5966917759764474,0.09499646283499295,-2.45492109415205,1.0
10,2,2,1,1,2000,2,0,0,RandomForestClassifier,-0.020295649438068233,-0.010580490476040798,0.0061178383003004455,-4.156553146494879e-05,1.0
